,Restaurant Name,Review ID,Date,Content,Rating
7889,Portobello Ristorante,456754875,January 2017,"I have to confess that I am very partial to this restaurant because I live close by and I got there often... but at the same time, I go there because they make us feel very welcomed and the food is v good. The fish is as fresh as it can be (a rarity in London), the pizzas are tasty, the mixed grill is a favourite together with the pasta w/truffles when in season and has a v good selection of Italian wines. Plus there is a terrace for the summer.",5.0
7890,Portobello Ristorante,461608938,February 2017,"Very nice place, the food was great and the service very friendly and polite, Tnks of all the staff for this special evening with my family",5.0
7891,Brasserie Vacherin,678348101,June 2019,I organised a boys day out to Ladies Day and startled with this 3 course lunch with a glass of vino and coffee included.,4.0
7892,Portobello Ristorante,460062829,February 2017,"The food here is amazing. We had bread and olive oil to start. My first plate was octopus and this amazing salsa on a warm piece of crispy bread. The sauce was tomato based and had olives inside, so just the right amount of salt. For mains I had the paccheri pasta dish with veal. You couldn't really taste the veal because the pieces were too small and it was slightly salty, so next time I will choose something else. Overall it was good, the wine was also good.",4.0
7893,Brasserie Vacherin,680168665,June 2019,"Had the Groupon three course, menu uninspiring and service very slow and haphazard - only two waiting staff for a busy lunchtime. It's a pity, like eating here also at Croydon",3.0
7894,Portobello Ristorante,459196211,January 2017,"This is easily my favourite Italian restaurant in London and possibly my favourite restaurant overall! In fact, when I had to move flats in November 2016, I made sure to get one within walking distance of Portobello Restaurante!",5.0
7895,Brasserie Vacherin,681148422,July 2018,Ok bit pricey service not good had to wait ages for drinks and food not particularly busy that night if you don't mind waiting was OK,3.0
7896,Brasserie Vacherin,682096662,June 2019,"Really enjoyed the food and look forward to returning. Lovely fresh oysters to start, delicioulsy chilled and a ribeye steak with pepper sauce. It's a nice relaxed place, not at all fussy but good quality. It seems to be rather higher quality than everywhere else around this area.",5.0
7897,Brasserie Vacherin,689920192,July 2019,Recently went in for dinner with some friends and all I know is that I won’t be returning any time soon! The service was terrible and the manager didn’t seem to be doing anything to help!,1.0
7898,Portobello Ristorante,462253884,February 2017,I adore this restaurant. The pasta is homemade and the dishes to die for. The staff is super friendly and the owner is so attentive.,5.0
7899,Maggie Jones's,673609873,May 2019,"I was encouraged by reviews and cute inside, though my friend thought it looked like a cheap grandmothers house. Food was very mediocre bordering on bad. Can’t recommend this place, sorry.",3.0
7900,Maggie Jones's,674215950,May 2019,The food was excellent and the service was above and beyond. We made last minute reservations and had a great time. Will definitely be back next time we are back in London,4.0
7901,Maggie Jones's,673426566,May 2019,"This place is a little quirky, dark and candle lit. The atmosphere was great, the service perfect and the food awesome. We sat in one of the high backed booths and was able to have a good conversation over dinner while still being part of the hubbub of this fine establishment. Would highly recommend.",5.0
7902,Maggie Jones's,675192905,May 2019,"Service was haphazard - starters came before drinks, which took ages. Food was very poor and overpriced. Avoid",2.0
7903,Maggie Jones's,675667376,May 2019,"My husband and I had a wonderful impromptu meal here last evening before a show at The Royal Albert Hall. We were so impressed from the moment we stepped inside this welcoming, warm and quirky restaurant.",5.0
7904,Brasserie Vacherin,685079205,June 2019,Absolutely awful from start to finish. My Steak was awful. The service was horrendous. About 3 wines available out of about 20. Staff were preoccupied. I will never go back.,1.0
7905,Maggie Jones's,342923513,November 2015,"Warm and cosy but it's an energetic vibe. Good portions, good range of classic dishes. Not the cheapest but worth it for a treat might spot the odd celeb as well.",4.0
7906,Maggie Jones's,342397716,December 2015,"Maggie Jones is my husband and I's favorite restaurant in London. We've been numerous times and every time is consistently delicious. This is our go to restaurant when we have guests visiting from out of town. Food is your basic standard British menu- but the quality is excellent. My favorite is the lamb with garlic and rosemary. My husband is a big fan of the pies- especially the seafood pie. (Note that at dinner, everything is a la carte so you have to order veggies on the side- I've found that 2-3 sides can easily feed 3 to 4 people). The atmosphere is fun as well. It is a bit cramped at times, but it's rustic and charming and always a nice time. Price is a little high, especially at dinner, but you pay for what you get and I'd very happily pay more here than at a standard pub to guarantee an excellent meal.",5.0
7907,Maggie Jones's,346136951,February 2016,"Several diners had brought their dogs with them to the restaurant and proceeded to feed them under the tables from their plates. We saw waitresses petting the dogs and having their hands licked whilst they were serving food. When we commented on this we were told that the restaurant had a ""dog friendly"" policy. There was also a hair in our vegetables and overall the prices were far higher than the quality of food justified. If you want to eat out with your dog go here, if not don't.",1.0
