,Content,Date,Rating,Restaurant Name,Review ID
504,Newly opened ... must be this year's number one after work Bar in Canary Wharf. Bars are fully packed with spirits...may look a bit confusing to Amateurs . Extensive Cocktail menu and we'll presented.,February 2017,5.0,Bokan 37 Restaurant,464493429
505,"We had dinner and drinks at Bokan and were blown away by the experience - from the staff's friendliness to the excellent food and drinks (recommend the lamb chops and charcuterie plate!). The venue itself is stunning in decor and the view makes for a truly special experience - it works well for a date night as well as a night out with colleagues. A unique evening and a welcome break from the stereotypical hotel experience, well done Novotel!",March 2017,5.0,Bokan 37 Restaurant,464712896
506,"We had dinner here not long after they opened. I'm guessing staff were still being trained - we had a few problems getting what we'd asked for, but the staff were charming. The view over London is fantastic. But more importantly, the food and wine were excellent, although sometimes in VERY small portions....",February 2017,4.0,Bokan 37 Restaurant,464724851
507,I had the pleasure of visiting Bokan restaurant in Canary Wharf on 3rd March 2017 and I would recommend this unforgettable dining experience to everyone.,March 2017,5.0,Bokan 37 Restaurant,464871765
508,We went with friends for a drink at the bar on the 39th floor.,March 2017,5.0,Bokan 37 Restaurant,465042574
509,"Bokan the restaurant is not quite at the top of Novotel Canary Wharf (or to be precise in a rather nondescript road through a closed mozzarella bar and over a canal and a short walk south of Canary Wharf). It's on the 37th floor, accessed by an impressively swift lift to the 38th floor bar and reception area, itself just below the 39th floor roof terrace. Unsurprisingly it's biggest attraction is the view it commands over vast swathes of London and from my seat northwards as far as Hertfordshire. A pity then our view was impeded by the fact we were seated at what seemed to be the only table adjacent not to a window but a metal frame. In addition to the a la carte was a lunch menu featuring two courses for £22 and three for £26. This represented quite a bargain compared with the a la carte many of whose mains (without sides) cost as much if not more than three courses on the set menu. The 50% discount on food as part of the soft launch, however, gave us an excuse to go a la carte. There is no children's menu (indeed my daughter appeared to be the only child dining) but a main of spaghetti with tomatoes and pesto was served with our staters and, as requested, without olives. It was such a substantial dish it kept her occupied beyond the finish of our mains. My wife started with burrata which was suitably creamy although the accompanying crackers were not particularly crispy. My steak tartare was beautifully served on a plate with little spots of dressing but could have had more egg yolk whisked in than I noticed. My main, a poached fillet of cod on a bed of spinach with shrimps covered in a brown foam was a sensational dish, but at £26 at full price perhaps needed to be. My wife's chunks of salmon on green beans looked a little more prosaic by comparison. A ginger pudding we shared for desert hit another high note, but the bitter stewed espressos were fairly horrible. My wife and I are admittedly fussy about coffee but never cease to be amazed by the sheer unpleasantness of espressos served in so many venues in London including those that specialise in coffee such as Caravan who really ought to know better. We enjoyed our glasses of house white until they were shown on the bill as Chablis at a fairly astonishing £9 per glass as opposed to the £5.40 for the eminently quaffable vin du maison. So all in all an accomplished meal not without the odd blip and, in common with the location of the restaurant within the hotel itself, not quite hitting the heights.",March 2017,4.0,Bokan 37 Restaurant,464803410
510,"This a review of the restaurant, not the hotel, and it would really help if tripadvisor split the restaurant reviews from the hotel reviews.",February 2017,5.0,Bokan 37 Restaurant,462513196
511,Beautiful restaurant with breathtaking views of all London,February 2017,5.0,Bokan 37 Restaurant,463054569
512,We went to Bokan on their opening day to check the venue out and we've been back nearly everyday since!,February 2017,5.0,Bokan 37 Restaurant,462872187
513,I went to this restaurant which is on the three top floors of the new Novotel close to Canary Wharf. The hotel is in its 'soft opening' time. If you do not like heights do not go here. The restaurants and bars are on floors 37/38/39 and many tables are beside the windows. I went on the day when Doris was blowing the the building was rocking gently in the gale.,February 2017,4.0,Bokan 37 Restaurant,462402376
514,Spectacular views and wonderful cocktails at very reasonable prices.,February 2017,5.0,Bokan 37 Restaurant,462093055
515,New in London,February 2017,5.0,Bokan 37 Restaurant,462678799
516,Great views and drinks - but overpriced with haphazard service. Bar food took an hour to arrive... And they were understaffed. I'm sure it will improve - it's a brand new bar/restaurant so there are bound to be teething problems.,February 2017,3.0,Bokan 37 Restaurant,462878121
517,"The view from up here is what brings you here, the food is what you will go back for. And maybe the bar too! (hic!)",February 2017,4.0,Bokan 37 Restaurant,462901371
518,"Dropped in here tonight for dinner and a few drinks. Great space, friendly staff. Would definitely recommend if you are in the area.",February 2017,5.0,Bokan 37 Restaurant,463048754
519,"Excellent. stylish bar and restaurant on the top three floors of the new Novotel (opened Feb 14th 2017). Outstanding 360 degree views across the Docklands from the bar (38th floor), restaurant (39th. floor) and roof terrace (40th floor) over the river Thames to Tower Bridge, the Shard, Greenwich, the skyscrapers of the City and Canary Wharf etc.",February 2017,5.0,Bokan 37 Restaurant,460095241
520,"I have mixed feelings about the place. The set up, the location and the view from the 37th floor are all wonderful.",February 2017,3.0,Bokan 37 Restaurant,463029026
